biz_name,biz_info,e_address,e_city,e_state,e_postal,e_country,loc_county,loc_LAT_poly,loc_LONG_poly,biz_phone,web_url,f_emergency,biz_bedcount
CITIZENS BAPTIST MEDICAL CENTER,A,604 Stone Ave,Talladega,AL,35160,USA,Talladega,33.439941,-86.090879,(256) 761-4542,http://www.bhsala.com,TRUE,97
CHOCTAW NATION HEALTHCARE,A,1 Choctaw Way,Talihina,OK,74571,USA,Latimer,34.765345,-95.092224,(918) 567-7000,http://www.choctawnation.com,TRUE,37
WASHINGTON ADVENTIST HOSPITAL,A,7600 Carroll Ave,Takoma Park,MD,20912,USA,Montgomery,38.983902,-77.000106,(301) 891-5651,http://www.adventisthealthcare.com,TRUE,310
TAHLEQUAH CITY HOSPITAL,A,1400 E Downing St,Tahlequah,OK,74464,USA,Cherokee,35.9153,-94.950467,(918) 456-0641,http://www.tahlequahcityhospital.com,TRUE,75
W W HASTINGS INDIAN HOSPITAL,A,100 N Bliss Ave,Tahlequah,OK,74464,USA,Cherokee,35.912406,-94.949427,(918) 458-3100,,TRUE,60
ST JOSEPH MEDICAL CENTER,A,1717 S J St,Tacoma,WA,98405,USA,Pierce,47.246102,-122.448794,(253) 627-4101,,TRUE,297
SYRACUSE VA MEDICAL CENTER,ACUTE CARE - VETERANS ADMINISTRATION,800 Irving Ave,Syracuse,NY,13210,USA,Onondaga,43.039223,-76.138256,(315) 425-4400,,TRUE,
HAMILTON COUNTY HOSPITAL,C,700 Huser St,Syracuse,KS,67878,USA,Hamilton,37.9847709,-101.7415667,(620) 384-7461,,TRUE,
COMMUNITY MEMORIAL HOSPITAL,C,1579 Midland St,Syracuse,NE,68446,USA,Otoe,40.666847,-96.18642,(402) 269-2011,,TRUE,
ST JOSEPH'S HOSPITAL HEALTH CENTER,A,301 Prospect Ave,Syracuse,NY,13203,USA,Onondaga,43.0557,-76.149299,(315) 448-5111,http://www.SJHSYR.ORG,TRUE,431
COMMUNITY-GENERAL HOSPITAL OF GREATER SYRACUSE,A,4900 Broad Rd,Syracuse,NY,13215,USA,Onondaga,43.008414,-76.170038,(315) 492-5011,http://www.cgh.org,TRUE,259
CROUSE HOSPITAL,A,736 Irving Ave,Syracuse,NY,13210,USA,Onondaga,43.041301,-76.137922,(315) 470-7449,http://www.crouse.org,TRUE,418
UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,A,750 E Adams St,Syracuse,NY,13210,USA,Onondaga,43.042604,-76.140358,(315) 473-4240,http://www.universityhospital.org/,TRUE,356
PHOEBE WORTH MEDICAL CENTER,C,807 S Isabella St,Sylvester,GA,31791,USA,Worth,31.51523,-83.838521,(229) 777-3851,,TRUE,
FLOWER HOSPITAL,A,5200 Harroun Rd,Sylvania,OH,43560,USA,Lucas,41.709552,-83.694314,(419) 824-1444,http://www.promedica.org,TRUE,468
C J HARRIS COMMUNITY  HOSPITAL,A,68 Hospital Rd,Sylva,NC,28779,USA,Jackson,35.383881,-83.202946,(828) 586-7000,http://www.westcare.org,TRUE,194
LAC/OLIVE VIEW-UCLA MEDICAL CENTER,A,14445 Olive View Dr,Sylmar,CA,91342,USA,Los Angeles,34.324499,-118.446752,(818) 364-1555,http://www.ladhs.org,TRUE,226
COOSA VALLEY MEDICAL CENTER,A,315 W Hickory St,Sylacauga,AL,35150,USA,Talladega,33.164537,-86.254119,(256) 249-5000,,TRUE,
SWEETWATER HOSPITAL ASSOCIATION,A,304 Wright St,Sweetwater,TN,37874,USA,Monroe,35.600347,-84.464231,(865) 213-8200,,TRUE,59
ROLLING PLAINS MEMORIAL HOSPITAL,A,200 E Arizona Ave,Sweetwater,TX,79556,USA,Nolan,32.453811,-100.398131,(325) 235-1701,,TRUE,54
EMANUEL MEDICAL CENTER,A,117 Kite Rd,Swainsboro,GA,30401,USA,Emanuel,32.593033,-82.346565,(478) 289-1304,,TRUE,91
SAINT CLARE'S HOSPITAL/SUSSEX,A,20 Walnut St,Sussex,NJ,7461,USA,Sussex,41.207299,-74.603117,(973) 702-2200,,TRUE,
BANNER LASSEN MEDICAL CENTER,C,1800 Spring Ridge Dr,Susanville,CA,96130,USA,Lassen,40.43809,-120.627602,(530) 252-2000,,TRUE,
BRUNSWICK COMMUNITY HOSPITAL,A,1 Medical Center Dr,Supply,NC,28462,USA,Brunswick,34.009847,-78.291279,(910) 755-8121,http://www.brunswickcommunityhospital.com,TRUE,60
BRODSTONE MEMORIAL HOSP,C,520 E 10th St,Superior,NE,68978,USA,Nuckolls,40.026292,-98.066318,(402) 879-3281,,TRUE,
ST MARYS HSPTL SUPERIOR,C,3500 Tower Ave,Superior,WI,54880,USA,Douglas,46.697619,-92.103904,(715) 395-5400,,TRUE,
PACIFICA HOSPITAL OF THE VALLEY,A,9449 San Fernando Rd,Sun Valley,CA,91352,USA,Los Angeles,34.241029,-118.395671,(818) 767-3310,http://www.doctorscommunity.com,TRUE,204
TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE,A,231 S Collins Rd,Sunnyvale,TX,75182,USA,Dallas,32.779326,-96.56657,(972) 892-3000,,TRUE,
SUNNYSIDE COMMUNITY HOSPITAL,C,1016 Tacoma Ave,Sunnyside,WA,98944,USA,Yakima,46.322327,-120.006956,(509) 837-1500,,TRUE,
CROOK COUNTY MEDICAL SERVICES DISTRCT,C,713 E Oak St,Sundance,WY,82729,USA,Crook,44.40858,-104.374711,(307) 283-3501,,TRUE,
BANNER DEL E WEBB MEDICAL CENTER,A,14502 W Meeker Blvd,Sun City West,AZ,85375,USA,Maricopa,33.6583,-112.372056,(623) 214-4000,http://www.sunhealth.org,TRUE,188
SOUTH BAY HOSPITAL,A,4016 SUN CITY CENTER BLVD,Greater Sun Center,FL,33573,USA,Hillsborough,27.713499,-82.365123,(813) 634-3301,http://www.southbayhospital.com,TRUE,112
BANNER BOSWELL MEDICAL CENTER,A,10401 W Thunderbird Blvd,Sun City,AZ,85351,USA,Maricopa,33.604648,-112.283254,(623) 977-7211,http://www.sunhealth.org,TRUE,303
MENIFEE VALLEY MEDICAL CENTER,A,"28400 McCall Blvd, #B0ulevard",Sun City,CA,92585,USA,Riverside,33.717898,-117.167877,(951) 679-8888,,TRUE,84
SUNBURY COMMUNITY HOSPITAL,A,350 N 11th St,Sunbury,PA,17801,USA,Northumberland,40.862024,-76.778369,(570) 286-3333,http://www.sunburyhospital.com,TRUE,105
TUOMEY HEALTHCARE SYSTEM,A,129 N Washington St,Sumter,SC,29150,USA,Sumter,33.9226,-80.344333,(803) 774-8900,http://www.tuomey.com,TRUE,235
OVERLOOK HOSPITAL,A,99 Beauvoir Ave,Summit,NJ,7901,USA,Union,40.712331,-74.354395,(908) 522-2000,,TRUE,
AURORA MEDICAL CENTER,A,36500 Aurora Dr,Summit,WI,53066,USA,Waukesha,43.066004,-88.4674579,(262) 434-1000,,TRUE,
SUMMERSVILLE REGIONAL MEDICAL CENTER,A,400 Fairview Heights Rd,Summersville,WV,26651,USA,Nicholas,38.291921,-80.830279,(304) 872-2891,,TRUE,109
HOPKINS COUNTY MEMORIAL HOSPITAL,A,115 Airport Rd,Sulphur Springs,TX,75482,USA,Hopkins,33.156363,-95.600053,(903) 885-7671,http://www.hcmh.com,TRUE,51
WEST CALCASIEU CAMERON HOSPITAL,A,701 Cypress St,Sulphur,LA,70663,USA,Calcasieu,30.230924,-93.368432,(337) 527-4240,,TRUE,95
ARBUCKLE MEMORIAL HOSPITAL,C,2011 W Broadway Ave,Sulphur,OK,73086,USA,Murray,34.506297,-96.994594,(580) 622-2161,,TRUE,
SULLIVAN COUNTY COMMUNITY HOSPITAL,C,2200 N Section St,Sullivan,IN,47882,USA,Sullivan,39.125604,-87.409184,(812) 268-4311,,TRUE,
MISSOURI BAPTIST HOSPITAL SULLIVAN,A,751 Sappington Bridge Rd,Sullivan,MO,63080,USA,Franklin,38.194165,-91.169741,(573) 468-4186,http://www.bjc.org/mbhs.html,TRUE,46
METHODIST SUGAR LAND HOSPITAL,A,16655 Southwest Fwy,Sugar Land,TX,77479,USA,Fort Bend,29.590983,-95.630898,(281) 274-8000,http://www.methodisthealth.com,TRUE,22
MEMORIAL HERMANN SUGAR LAND HOSPITAL,A,17500 W Grand Pky S,Sugar Land,TX,77479,USA,Fort Bend,29.564135,-95.68771,(281) 499-4800,,TRUE,
SUGAR LAND SURGICAL HOSPITAL LLP,A,"1211 Highway 6, #70",Sugar Land,TX,77478,USA,Fort Bend,29.605026,-95.636823,(281) 243-1000,,TRUE,
ST LUKE'S SUGAR LAND HOSPITAL,A,1317 Lake Pointe Pky,Sugar Land,TX,77478,USA,Fort Bend,29.604788,-95.621193,(281) 637-7000,,TRUE,
SENTARA OBICI HOSPITAL,A,2800 Godwin Blvd,Suffolk,VA,23434,USA,Suffolk City,36.772494,-76.583421,(757) 934-4000,http://www.obici.com,TRUE,160
GOOD SAMARITAN HOSPITAL OF SUFFERN,A,255 Lafayette Ave,Suffern,NY,10901,USA,Rockland,41.112156,-74.133687,(914) 368-5000,,TRUE,308
BAPTIST HEALTH MEDICAL CENTER-STUTTGART,A,1703 N Buerkle St,Stuttgart,AR,72160,USA,Arkansas,34.517281,-91.557667,(870) 673-3511,,TRUE,49
STURGIS HOSPITAL,A,916 Myrtle St,Sturgis,MI,49091,USA,Saint Joseph,41.794358,-85.407611,(269) 651-7824,,TRUE,67
STURGIS REGIONAL HOSPITAL,C,949 Harmon St,Sturgis,SD,57785,USA,Meade,44.402031,-103.506745,(605) 720-2400,,TRUE,
DOOR COUNTY MEMORIAL HOSPITAL,C,323 S 18th Ave,Sturgeon Bay,WI,54235,USA,Door,44.832312,-87.3516,(920) 743-5566,,TRUE,
MARTIN MEMORIAL MEDICAL CENTER,A,200 SE Hospital Ave,Stuart,FL,34994,USA,Martin,27.19934,-80.243029,(772) 287-5200,http://www.mmhs.com,TRUE,309
"PIONEER HEALTH SERVICES OF PATRICK COUNTY,INC",C,18688 Jeb Stuart Hwy,Stuart,VA,24171,USA,Patrick,36.646789,-80.256537,(276) 694-8678,,TRUE,
"ROY LESTER SCHNEIDER HOSPITAL,THE",A,9048 SUGAR ESTATE,ST THOMAS,VI,801,US VIRGIN ISLANDS,,18.340328,-64.9146707,(809) 776-8311,,TRUE,
STROUD REGIONAL MEDICAL CENTER,C,2308 OK-66,Stroud,OK,74079,USA,Lincoln,35.746821,-96.691323,(918) 968-3571,,TRUE,
ST MARYS HOSPITAL,A,111 Spring St,Streator,IL,61364,USA,La Salle,41.11418,-88.835213,(815) 673-2311,,TRUE,170
"KENNEDY UNIVERSITY HOSPITAL, INC  (STRATFORD DIVIS",A,18 E Laurel Rd,Stratford,NJ,8084,USA,Camden,39.828193,-75.009183,(856) 346-6000,http://www.kennedyhealth.org,TRUE,457
RIVER'S EDGE HOSPITAL & CLINIC,C,1900 Sunrise Dr,St Peter,MN,56082,USA,Nicollet,44.348038,-93.971051,(507) 931-2200,,TRUE,
HOWARD COUNTY MEDICAL CENTER,C,1113 Sherman St,St Paul,NE,68873,USA,Howard,41.216526,-98.462736,(308) 754-4421,,TRUE,
STOUGHTON HSPTL,C,900 Ridge St,Stoughton,WI,53589,USA,Dane,42.920388,-89.211165,(608) 873-6611,,TRUE,
BUENA VISTA REGIONAL MEDICAL CENTER,C,1525 W 5th St,Storm Lake,IA,50588,USA,Buena Vista,42.644523,-95.221104,(712) 732-4030,,TRUE,
UNIVERSITY HOSPITAL ( STONY BROOK ),A,HEALTH SCIENCES CENTER SUNY,Stony Brook,NY,11794,USA,Suffolk,40.9045244,-73.1397549,(631) 444-4000,http://www.uhmc.sunysb.edu,TRUE,490
ST JOSEPHS MED CENTER OF STOCKTON,A,1800 N California St,Stockton,CA,95204,USA,San Joaquin,37.970809,-121.289214,(209) 943-2000,http://www.stjosephscanhelp.org,TRUE,294
DAMERON HOSPITAL,A,525 E Acacia St,Stockton,CA,95202,USA,San Joaquin,37.963211,-121.286534,(209) 944-5550,http://www.sutterhealth.org,TRUE,188
"HENRY MEDICAL CENTER, INC",A,1133 Eagles Landing Pky,Stockbridge,GA,30281,USA,Henry,33.509228,-84.22581,(678) 604-1000,http://www.henrymedical.com,TRUE,118
ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,ACUTE CARE - VETERANS ADMINISTRATION,915 S Grand Blvd,St Louis,MO,63103,USA,Saint Louis City,38.626752,-90.236625,(314) 652-4100,,TRUE,
"LAKELAND HOSPITAL, ST JOSEPH",A,1234 Napier Ave,St Joseph,MI,49085,USA,Berrien,42.089877,-86.477721,(269) 983-8300,http://www.lakelandhealth.org,TRUE,360
ST JAMES MEDICAL CENTER - MAYO HEALTH SYSTEM,C,"St James Medical Center - Mayo Health System, 1101 Moulton and Parsons Dr",St James,MN,56081,USA,Watonwan,43.9796286,-94.6137254,(507) 375-3261,,TRUE,
MEMORIAL HOSPITAL OF STILWELL,A,1401 W Locust St,Stilwell,OK,74960,USA,Adair,35.808706,-94.638519,(918) 696-3101,,TRUE,
LAKEVIEW MEMORIAL HOSPITAL,A,927 Churchill St W,Stillwater,MN,55082,USA,Washington,45.048054,-92.817508,(651) 439-5330,http://www.lakeview.org,TRUE,62
STILLWATER MEDICAL CENTER,A,1323 W 6th Ave,Stillwater,OK,74074,USA,Payne,36.115768,-97.074229,(405) 372-1480,http://www.stillwater-medical.org,TRUE,109
HASKELL COUNTY HEALTHCARE SYSTEM,A,401 NW H St,Stigler,OK,74462,USA,Haskell,35.2609,-95.128359,(918) 967-4682,,TRUE,31
DIXIE REGIONAL MEDICAL CENTER,A,E Medical Center Dr,St George,UT,84790,USA,Washington,37.0993769,-113.55203,(435) 251-1000,http://www.ihc.com,TRUE,136
CHEYENNE COUNTY HOSPITAL,C,210 W 1st St,St Francis,KS,67756,USA,Cheyenne,39.771196,-101.802918,(785) 332-2104,,TRUE,
MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,A,900 Illinois Ave,Stevens Point,WI,54481,USA,Portage,44.526985,-89.566366,(715) 346-5000,http://www.ministryhealth.com,TRUE,114
TRINITY MEDICAL CTR EAST&TRINITY MEDICAL CTR WEST,A,380 Summit Ave,Steubenville,OH,43952,USA,Jefferson,40.356327,-80.624956,(740) 264-7212,http://www.trinityhealth.com,TRUE,355
STERLING REGIONAL MEDCENTER,A,615 Fairhurst St,Sterling,CO,80751,USA,Logan,40.613549,-103.220082,(970) 522-0122,http://www.sterlingregional.com,TRUE,36
CGH MEDICAL CENTER,A,100 E Le Fevre Rd,Sterling,IL,61081,USA,Whiteside,41.801586,-89.697102,(815) 625-0400,http://www.cghmc.com,TRUE,143
TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,A,411 N Belknap St,Stephenville,TX,76401,USA,Erath,32.222301,-98.204073,(254) 965-1500,http://www.texashealth.org,TRUE,75
YAMPA VALLEY MEDICAL CENTER,A,1024 Central Park Dr,Steamboat Springs,CO,80487,USA,Routt,40.462277,-106.815061,(970) 879-1322,http://www.yvmc.org,TRUE,78
GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,A,"#4007 EST DIAMOND RUBY, CHRISTIANSTED",ST CROIX,VI,820,USA,Saint Croix,,,(809) 778-6311,,TRUE,
ST CLOUD VA MEDICAL CENTER,ACUTE CARE - VETERANS ADMINISTRATION,4801 8th St N,St Cloud,MN,56303,USA,Stearns,45.567791,-94.217696,(320) 252-1670,,TRUE,
SANTIAM MEMORIAL HOSPITAL,A,1401 N 10th Ave,Stayton,OR,97383,USA,Marion,44.804821,-122.78419,(503) 769-2175,http://www.santiamhospital.com,TRUE,40
COMMUNITY MEMORIAL HOSPITAL,C,400 N Caldwell St,Staunton,IL,62088,USA,Macoupin,39.015215,-89.789787,(618) 635-2200,,TRUE,
WESTERN STATE HOSPITAL,A,1301 Richmond Ave,Staunton,VA,24401,USA,Staunton City,38.130806,-79.038728,(703) 332-8000,,TRUE,
IREDELL MEMORIAL HOSPITAL INC,A,557 Brookdale Dr,Statesville,NC,28677,USA,Iredell,35.799474,-80.876954,(704) 873-5661,http://www.iredellmemorial.org,TRUE,202
DAVIS REGIONAL MEDICAL CENTER,A,218 Old Mocksville Rd,Statesville,NC,28625,USA,Iredell,35.818458,-80.830756,(704) 873-0281,,TRUE,132
EAST GEORGIA REGIONAL MEDICAL CENTER,A,1499 Fair Rd,Statesboro,GA,30458,USA,Bulloch,32.413469,-81.767572,(912) 486-1500,http://www.egrmc.com,TRUE,114
RICHMOND UNIVERSITY MEDICAL CENTER,A,355 Bard Ave,Staten Island,NY,10310,USA,Richmond,40.635666,-74.106655,(718) 818-1234,,TRUE,
STATEN ISLAND UNIVERSITY HOSPITAL,A,475 Seaview Ave,Staten Island,NY,10305,USA,Richmond,40.583576,-74.085733,(718) 226-9000,http://www.northshorelij.com,TRUE,629
MOUNT NITTANY MEDICAL CENTER,A,1800 E Park Ave,State College,PA,16803,USA,Centre,40.818395,-77.850077,(814) 231-7000,http://www.cch1.org,TRUE,196
OCH REGIONAL MEDICAL CENTER,A,400 Hospital Rd,Starkville,MS,39759,USA,Oktibbeha,33.475026,-88.820422,(662) 323-4320,,TRUE,96
SHANDS STARKE REGIONAL MEDICAL CENTER,C,922 E Call St,Starke,FL,32091,USA,Bradford,29.942132,-82.103008,(904) 368-2300,,TRUE,
LAKEWOOD HEALTH SYSTEM,C,County Road 83,Staples,MN,56479,USA,Todd,46.3589523,-94.7482288,(218) 894-1515,,TRUE,
MOUNTRAIL COUNTY MEDICAL CENTER,C,615 6th St SE,Stanley,ND,58784,USA,Mountrail,48.312377,-102.380627,(701) 628-2424,,TRUE,
OUR LADY OF VICTORY HSPTL,C,1120 Pine St,Stanley,WI,54768,USA,Chippewa,44.95514,-90.920582,(715) 644-5571,,TRUE,
STANFORD HOSPITAL,A,300 Pasteur Dr,Palo Alto,CA,94305,USA,Santa Clara,37.433258,-122.177365,(650) 723-5708,http://www.med.stanford.edu/sumc/,TRUE,423
EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,C,110 Metker Trl,Stanford,KY,40484,USA,Lincoln,37.543304,-84.652056,(606) 365-4600,,TRUE,
SAINT MARY'S STANDISH COMMUNITY HOSPITAL,C,805 W Cedar St,Standish,MI,48658,USA,Arenac,43.982701,-83.970242,(517) 846-4521,,TRUE,
STAMFORD HOSPITAL,A,W Broad St &amp; Shelburne Rd,Stamford,CT,6902,USA,Fairfield,41.05603,-73.553889,(203) 276-1000,http://www.stamhealth.org,TRUE,300
STAMFORD MEMORIAL HOSPITAL,A,1601 Columbia St,Stamford,TX,79553,USA,Jones,32.928364,-99.784983,(325) 773-2725,,TRUE,32
JOHNSON MEMORIAL HOSPITAL,A,201 Chestnut Hill Rd,Stafford Springs,CT,6076,USA,Tolland,41.977598,-72.390468,(860) 684-4251,http://www.johnsonhealthnetwork.com,TRUE,89
STAFFORD HOSPITAL CENTER,A,"101 Hospital Center Blvd, #307",Stafford,VA,22554,USA,Stafford,38.41418,-77.407176,(540) 741-9033,,TRUE,
SPRUCE PINE COMMUNITY HOSPITAL,A,125 Hospital Dr,Spruce Pine,NC,28777,USA,Mitchell,35.910664,-82.062931,(828) 765-4201,,TRUE,42
BERTRAND CHAFFEE HOSPITAL,A,224 E Main St,Springville,NY,14141,USA,Erie,42.508602,-78.659277,(716) 592-2871,,TRUE,49
ST MARGARETS HOSPITAL,A,600 E 1st St,Spring Valley,IL,61362,USA,Bureau,41.328801,-89.19409,(815) 664-1362,http://www.st.margarets.com,TRUE,127
SPRINGHILL MEDICAL CENTER,A,2001 Doctors Dr,Springhill,LA,71075,USA,Webster,33.010598,-93.442884,(318) 539-1014,,TRUE,86
SOUTHEAST COLORADO HOSPITAL,C,373 E 10th Ave,Springfield,CO,81073,USA,Baca,37.404291,-102.612456,(719) 523-4501,,TRUE,
EFFINGHAM COUNTY HOSPITAL,C,Ga Highway 119 S,Springfield,GA,31329,USA,Effingham,32.359265,-81.332391,(912) 754-0160,,TRUE,
ST JOHNS HOSPITAL,A,800 E Carpenter St,Springfield,IL,62702,USA,Sangamon,39.807177,-89.64466,(217) 544-6464,http://www.st-johns.org,TRUE,526
MEMORIAL MEDICAL CENTER,A,701 N 1st St,Springfield,IL,62702,USA,Sangamon,39.80862,-89.654727,(217) 788-3000,http://www.memorialmedical.com,TRUE,453
MERCY MEDICAL CENTER,A,271 Carew St,Springfield,MA,1104,USA,Hampden,42.115753,-72.595308,(413) 748-9000,http://www.sphs.com,TRUE,339
BAYSTATE MEDICAL CENTER,A,759 Chestnut St,Springfield,MA,1107,USA,Hampden,42.120343,-72.604991,(413) 794-0000,http://www.baystatehealth.com,TRUE,552
SPRINGFIELD MEDICAL CENTER MAYO HEALTH SYSTEM,C,625 N Jackson Ave,Springfield,MN,56087,USA,Brown,44.246319,-94.971484,(507) 723-6201,,TRUE,
COX MEDICAL CENTER,A,3801 S National Ave,Springfield,MO,65804,USA,Greene,37.145911,-93.278415,(417) 269-6000,http://www.coxnet.org/whoarewe/coxsouth.cfm,TRUE,689
ST JOHN'S REGIONAL HEALTH CENTER,A,1235 E Cherokee St,Springfield,MO,65804,USA,Greene,37.178479,-93.275243,(417) 820-2000,http://www.stjohns.net,TRUE,663
OZARKS COMMUNITY HOSPITAL,A,2828 N National Ave,Springfield,MO,65803,USA,Greene,37.248754,-93.27428,(417) 837-4000,,TRUE,
SPRINGFIELD REGIONAL MEDICAL CENTER,A,2615 E High St,Springfield,OH,45505,USA,Clark,39.920129,-83.768904,(937) 325-0531,,TRUE,229
"OHIO VALLEY MEDICAL CENTER, LLC",A,100 W Main St,Springfield,OH,45502,USA,Clark,39.924877,-83.812435,(937) 521-3900,,TRUE,
MCKENZIE-WILLAMETTE MEDICAL CENTER,A,1460 G St,Springfield,OR,97477,USA,Lane,44.052541,-123.004218,(541) 726-4400,http://www.mckweb.com,TRUE,106
SACRED HEART MEDICAL CENTER - RIVERBEND,A,3333 Riverbend Dr,Springfield,OR,97477,USA,Lane,44.081533,-123.028409,(541) 222-2000,,TRUE,
NORTHCREST MEDICAL CENTER,A,Northcrest Dr,Springfield,TN,37172,USA,Robertson,36.479272,-86.886317,(615) 384-2411,http://www.northcrest.com,TRUE,58
SPRINGFIELD HOSPITAL,C,PO BOX 2003,Springfield,VT,5156,USA,Windsor,43.3172476,-72.4494848,(802) 885-2151,,TRUE,
WHITE MOUNTAIN REGIONAL MEDICAL CENTER,C,118 S Mountain Ave,Springerville,AZ,85938,USA,Apache,34.132897,-109.285903,(928) 333-4368,,TRUE,
"NW ARKANSAS HOSPITALS, LLC",A,609 W Maple Ave,Springdale,AR,72764,USA,Washington,36.181247,-94.1362,(479) 751-5711,http://www.northwesthealth.org,TRUE,251
SPOONER HEALTH SYS,C,819 Ash St,Spooner,WI,54801,USA,Washburn,45.82583,-91.897061,(715) 635-2111,,TRUE,
SPOKANE VA MEDICAL CENTER,ACUTE CARE - VETERANS ADMINISTRATION,4815 N Assembly St,Spokane,WA,99205,USA,Spokane,47.702405,-117.475687,(509) 434-7000,,TRUE,
DEACONESS MEDICAL CENTER,A,800 W 5th Ave,Spokane,WA,99204,USA,Spokane,47.65161,-117.423448,(509) 473-5800,http://www.deaconess-spokane.org,TRUE,297
PROVIDENCE SACRED HEART MEDICAL CENTER,A,101 W 8th Ave,Spokane,WA,99204,USA,Spokane,47.64832,-117.412696,(509) 474-3040,http://www.shmc.org,TRUE,561
PROVIDENCE HOLY FAMILY HOSPITAL,A,5633 N Lidgerwood St,Spokane,WA,99208,USA,Spokane,47.709067,-117.406093,(509) 482-2450,http://www.holy-family.org,TRUE,160
VALLEY HOSPITAL & MEDICAL CENTER,A,12606 E Mission Ave,Spokane,WA,99216,USA,Spokane,47.671534,-117.235209,(509) 924-6650,,TRUE,117
LAKES REGIONAL HEALTHCARE,A,2301 US-71,Spirit Lake,IA,51360,USA,Dickinson,43.418298,-95.12634,(712) 336-1230,,TRUE,49
SPENCER MUNICIPAL HOSPITAL,A,1200 1st Ave E,Spencer,IA,51301,USA,Clay,43.150011,-95.143722,(712) 264-8300,,TRUE,85
ROANE GENERAL HOSPITAL,C,200 Hospital Dr,Spencer,WV,25276,USA,Roane,38.815788,-81.368077,(304) 927-4444,,TRUE,
HANSFORD COUNTY HOSPITAL,C,707 S Roland St,Spearman,TX,79081,USA,Hansford,36.190693,-101.199981,(806) 659-2535,,TRUE,
SPEARFISH REGIONAL HOSPITAL,A,1440 N Main St,Spearfish,SD,57783,USA,Lawrence,44.497807,-103.861041,(605) 644-4000,http://www.lookoutmemorialhospital.com,TRUE,32
SPEARFISH REGIONAL SURGERY CENTER,A,1316 N 10th St,Spearfish,SD,57783,USA,Lawrence,44.497491,-103.854536,(605) 642-3113,,TRUE,
SPARTANBURG REGIONAL MEDICAL CENTER,A,101 E Wood St,Spartanburg,SC,29303,USA,Spartanburg,34.967708,-81.94098,(864) 560-6000,http://www.srhs.com,TRUE,411
MARY BLACK MEMORIAL HOSPITAL,A,1700 SKYLYN DR BOX 3217,Spartanburg,SC,29307,USA,Spartanburg,34.9495672,-81.9320482,(864) 573-3000,,TRUE,212
SPARTA COMMUNITY HOSPITAL,C,818 E Broadway St,Sparta,IL,62286,USA,Randolph,38.124459,-89.691201,(618) 443-2177,,TRUE,
ALLEGHANY COUNTY MEMORIAL HOSPITAL,C,617 Doctors St,Sparta,NC,28675,USA,Alleghany,36.509571,-81.109383,(336) 372-5511,,TRUE,
WHITE COUNTY COMMUNITY HOSPITAL,A,401 Sewell Dr,Sparta,TN,38583,USA,White,35.946096,-85.479787,(931) 738-9211,,TRUE,60
FRANCISCAN SKEMP SPARTA HSPTL,C,310 W Main St,Sparta,WI,54656,USA,Monroe,43.944434,-90.814739,(608) 269-2132,,TRUE,
NORTHERN NEVADA MEDICAL CENTER,A,2375 E Prater Way,Sparks,NV,89434,USA,Washoe,39.542398,-119.698659,(775) 331-7000,http://www.nnmc.com,TRUE,0
WILLIAMSON ARH HOSPITAL,A,260 Hospital Dr,South Williamson,KY,41503,USA,Pike,37.675204,-82.297032,(606) 237-1700,http://www.arh.org,TRUE,148
SOUTH SHORE HOSPITAL,A,55 Fogg Rd,South Weymouth,MA,2190,USA,Norfolk,42.174848,-70.953958,(781) 340-8000,http://www.sshosp.org,TRUE,252
KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,A,1200 El Camino Real,Millbrae,CA,94030,USA,San Mateo,37.607929,-122.39882,(650) 742-3200,,TRUE,97
J ARTHUR DOSHER MEMORIAL HOSPITAL,C,924 N Howe St,Southport,NC,28461,USA,Brunswick,33.928764,-78.021962,(910) 457-3800,,TRUE,
"SOUTH MIAMI HOSPITAL, INC",A,6200 SW 73rd St,South Miami,FL,33143,USA,Miami-Dade,25.702932,-80.293422,(786) 662-4000,http://www.baptisthealth.net,TRUE,318
LARKIN COMMUNITY HOSPITAL,A,7031 SW 62nd Ave,South Miami,FL,33143,USA,Miami-Dade,25.705414,-80.293345,(305) 284-7500,http://www.larkinhospital.com,TRUE,112
BARTON MEMORIAL HOSPITAL,A,2170 South Ave,South Lake Tahoe,CA,96150,USA,El Dorado,38.912182,-119.997934,(530) 541-3420,,TRUE,81
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,A,1545 E Southlake Blvd,Southlake,TX,76092,USA,Tarrant,32.940819,-97.127439,(817) 748-8700,,TRUE,
"COMMUNITY MEMORIAL HEALTHCENTER, INC",A,125 Buena Vista Cir,South Hill,VA,23970,USA,Mecklenburg,36.73396,-78.132466,(434) 447-3151,http://www.cmh-sh.org,TRUE,274
SOUTH HAVEN COMMUNITY HOSPITAL,A,955 S Bailey Ave,South Haven,MI,49090,USA,Van Buren,42.39162,-86.264017,(269) 637-5271,http://www.shch.org,TRUE,52
